Time,Value
659,1.29611845626678
660,2.7135934775875
661,2.21409156087717
662,2.08552996379485
663,1.16985748407642
664,1.04232095919641
665,2.42892637381729
666,4.23975930589506
667,3.80775018944048
668,2.24745609421911
669,3.43525399775091
670,3.84974564759274
671,3.13577691340124
672,2.79816039479019
673,2.52103444522056
674,2.521382943064
675,3.29786859617296
676,2.94141379944825
677,3.16580291566421
678,2.91541908529759
679,3.82730779236892
680,2.58281127954685
681,-0.060818553690612
682,0.220748750055224
683,-1.38803665862068
684,-2.16695863078805
685,-2.62166246737743
686,-2.4182860520167
687,-1.82365664361867
688,-1.93769227265657
689,-0.665700886053512
690,-1.67923152197377
691,-1.25260035365356
692,-2.45322204831753
693,-2.49832432991269
694,-1.45714861199655
695,0.391261419290844
696,1.23368097909349
697,2.8919622801075
698,0.985914003526527
699,-1.58847386945781
700,-1.89353640156961
701,0.655361523466027
702,0.482086131941137
703,0.668604065441789
704,2.28206290769656
705,3.75576410427761
706,4.91619610791106
707,4.00984807171344
708,3.39703061985157
709,3.11438751155174
710,3.32131369352787
711,2.48027709416989
712,2.72427899363169
713,2.8796453409466
714,1.79641440920499
715,1.85990183539223
716,0.567490394544045
717,-0.71910903353634
718,-0.091021457351779
719,0.671973291881658
720,-0.909511020978133
721,0.679126397655696
722,0.137254593161702
723,0.833944474859627
724,1.49539147833331
725,1.2278085877489
726,2.66327338359114
727,2.13377961925447
728,1.16380954606347
729,1.92193333594756
730,2.09369467554102
731,1.11772635228575
732,0.072923129327364
733,2.21167563434887
734,1.07094877557127
735,-0.966982401877706
736,-3.11697500214785
737,-3.47251036151371
738,-3.1963869097271
739,-1.72886975002321
740,-1.72477269046471
741,1.32494907510567
742,2.35410394313982
743,1.93006322685675
744,3.130310139822
745,4.36742700407179
746,2.86620442549126
747,1.36000209658841
748,1.53787255869616
749,1.39376720730357
750,0.934441159835772
751,0.017534460495805
752,1.30839399701296
753,-1.06504691098994
754,-2.5046263513097
755,-1.59945908949702
756,-1.18197366736263
757,-1.50764259553793
758,-2.8485226915958
759,-2.06713450364847
760,-1.51712195450955
761,-0.229758740733666
762,0.562539118805746
763,0.838378767942815
764,0.657273275007861
765,1.09023143009719
766,0.170876954461955
767,0.736204096889133
768,0.532260316300338
769,1.52002318377907
770,2.30238204914781
771,0.249866504552726
772,1.11606550287342
773,2.20051943249014
774,3.67102711407109
775,3.00406482975819
776,3.90326521896628
777,3.38755907124941
778,3.41349504490973
779,0.717450832550401
780,0.877578543874138
781,0.180504661114588
782,-1.10586585628409
783,-1.61682656372055
784,-1.98544032935094
785,-3.45548438220538
786,-3.93586706432751
787,-3.36328146370259
788,-3.28481210509522
789,-2.16896431069953
790,-1.86865755483152
791,-2.11038027038709
792,-2.47008354993717
793,-1.19489713279994
794,-1.89203962890489
795,-1.17057523000104
796,0.340604220582768
797,0.925791143953833
798,2.51024068167872
799,1.36337302785799
800,0.692778842566117
801,2.89552030415534
802,2.68012662975358
803,2.46475561644295
804,2.02705908088592
805,0.77529775308451
806,-0.563739767627287
807,0.473525614324095
808,0.399607410320741
809,-0.591021946368122
810,-2.10083757584792
811,-3.65495877680387
812,-3.13573717460978
813,-2.38475143074032
814,-3.47071856232589
815,-3.2523787132501
816,-3.44570142825396
817,-1.74617565522505
818,-0.970116968820309
819,-0.65172145360865
820,-1.52456741234056
821,-0.755195499674932
822,-0.326240643059863
823,-0.833209089576265
824,-0.557925935722569
825,-0.847955706455268
826,-0.420022632316751
827,0.085413696287172
828,1.14970835279729
829,0.812617898917708
830,-0.9650860517137
831,-1.52001820170083
832,-0.613580533616031
833,0.948356736238178
834,-1.40535435760239
835,-0.25270013118196
836,0.247173990599313
837,-0.581969470360413
838,-0.769885692679658
839,-0.353479773553167
840,-0.82015363249557
841,-1.07942453970993
842,-1.18331632912658
843,-0.856072425055523
844,1.38319784176644
845,2.28101599812408
846,1.80947020343209
847,1.05089909252271
848,1.39406089228899
849,1.26802058405427
850,1.48250480440759
851,1.70766558519693
852,2.79696543248274
853,2.83874878878994
854,1.90001460000644
855,2.31426804871403
856,4.26518611768908
857,3.09831573852891
858,3.13812775858078
859,4.23387870754111
860,5.01735478017065
861,4.05872053710142
862,3.2449802199767
863,3.40979159077977
864,4.12198015917147
865,5.53908530364682
866,5.57244616444806
867,7.11454091364164
868,5.94541236203734
869,4.42910936503455
870,2.67261778108085
871,2.05030752744782
872,3.29609541512327
873,2.56657417264955
874,2.45668936152364
875,3.37725812693206
876,1.20684226718632
877,1.70175280641091
878,1.1751506214334
879,1.51932289983591
880,0.712746888658157
881,0.18585734111973
882,0.641184773163792
883,-0.170830607807451
884,-0.191642518172379
885,-1.23999861730611
886,-0.82314494465446
887,-0.886216988373249
888,-0.181215979692669
889,-0.191680176503651
890,-0.599302355276443
891,-0.354739031914373
892,1.0415401294869
893,1.76966221004137
894,0.500621583484432
895,-0.555443058127292
896,-0.068756644914787
897,-2.28303280180828
898,-2.07837686085739
899,-3.01986900741064
900,-2.71256686022286
901,-2.84916870220743
902,-2.32353066483222
903,-2.3042751064704
904,-0.669645181553519
905,-0.276754256774613
906,-0.855135877974889
907,-1.77315896233038
908,-1.00140476338001
909,-0.563029435231817
910,-0.467727987035194
911,0.23401212738448
912,-1.50698068140588
913,-1.28087059682592
914,-0.371772732153956
915,-0.90424510659023
916,-0.691961821106287
917,-0.715124364859172
918,-1.3557067036076
919,-1.38022130756797
920,0.735210991761898
921,1.75401149719628
922,3.12144128004047
923,2.94845964630515
924,4.15711944085726
925,3.98103382313537
926,3.72869184941819
927,3.16825264589925
928,1.38043095591514
929,1.49242743683578
930,2.91286073758556
931,1.11983550887129
932,1.37036641150965
933,0.975249117812678
934,1.47633329002556
935,0.71560588336228
936,-0.49273470932326
937,-0.516245313288398
938,-0.534165424575092
939,0.285960647099062
940,-0.343321409700621
941,1.15999051825956
942,1.32727933835975
943,2.47728994446053
944,1.29057199342124
945,1.3402783362342
946,0.585449468169465
947,1.00742234319065
948,0.910700078820435
949,0.251681725140081
950,-0.840595956220826
951,-1.08851853222456
952,-1.24285900852805
953,1.61210258945264
954,1.91241870777292
955,0.469271891424127
956,-0.074441966977796
957,0.800465966402389
958,0.031721427806125
959,-0.181995199969547
960,-2.62382340143184
961,-0.848706459849989
962,-0.445610726679696
963,-1.26926399104149
964,-0.016682683415235
965,0.804724457141233
966,0.443510314523648
967,0.822026822321575
968,0.99628157072532
969,1.88939670659316
970,1.0702391805213
971,2.0796632179049
972,0.56274900149488
973,0.397202717385049
974,-1.11354861106949
975,-0.332676479543549
976,0.94067951395748
977,0.594813706373952
978,1.22682692040856
979,1.19599647186873
980,0.012630243449688
981,0.21634076852625
982,2.08228683782441
983,1.94935813674138
984,3.04747066934681
985,1.96813457160149
986,3.15765274695585
987,2.46180680329508
988,4.09753679326072
989,3.68670184509227
990,4.50512380377634
991,4.58889461532014
992,4.25802042424745
993,3.84396002983235
994,3.4438086191112
995,2.63805148423849
996,1.86527246100371
997,0.890174553275986
998,1.61682847876598
999,2.15530339365221
1000,3.08242407556911
1001,2.17859963344357
1002,1.32850330285108
1003,0.666136295910463
1004,1.50695290804191
1005,2.25027128739564
1006,2.41790447050519
1007,0.968132013358421
1008,-0.114648612775247
1009,0.925345943234136
1010,0.634486062375015
1011,2.62103661648687
1012,1.43129583694332
1013,0.24550238513165
1014,1.39094067470046
1015,2.02194135106487
1016,1.19165308598613
1017,2.5740942964017
1018,4.19880172246796
1019,3.08368748748988
1020,2.48487327674513
1021,1.87036658298144
1022,2.28759798957493
1023,3.01368624216177
1024,1.21871355413395
1025,1.33519681520417
1026,0.930710379977892
1027,-0.620193005499452
1028,-2.40738603751012
1029,-0.451158538668733
1030,1.11877016695007
1031,1.38633477605956
1032,1.92903304821075
1033,2.72086703821243
1034,2.93955304090804
1035,1.22647419566907
1036,1.03447029045086
1037,-1.13947918759609
1038,-1.76543648069754
1039,-1.68063662445481
1040,-1.94877473476673
1041,-1.16935333138995
1042,-0.881816275582941
1043,-1.93427927848156
1044,-2.86882571665145
1045,-1.94966191671882
1046,-3.46664460490696
1047,-2.55614742414131
1048,-1.34236630932025
1049,-2.58384119851595
1050,-1.50203778674722
1051,-2.56490999035595
1052,-0.904656542129566
1053,-0.212553869124931
1054,1.17458512421556
1055,0.030426764444927
1056,-1.18722287615132
1057,1.13867404589862
1058,0.401938802401917
1059,0.949590050810283
1060,0.904142349758455
1061,1.18351430380164
1062,0.786608105293475
1063,-0.097821981521459
1064,0.447559691321665
1065,0.489777504997597
1066,-0.361441782355073
1067,0.146994803093325
1068,-0.768268562858965
1069,-0.894429180763854
1070,-2.03601874609898
1071,-1.69408329911617
1072,-1.30888814328247
1073,-0.130043322082742
1074,0.315585620790825
1075,0.409168318318486
1076,0.686119686095377
1077,-0.014548818700347
1078,-0.078992641607806
1079,-1.24072202018981
1080,-1.02256234370648
1081,-1.18747091988051
1082,-0.455906884314381
1083,-1.26509048658962
1084,-1.10046040671791
1085,-0.282232639262633
1086,-0.232082716729969
1087,1.03514007716581
1088,-0.60098700743036
1089,-0.433297087163693
1090,-1.23003457869773
1091,-1.14469452056771
1092,0.595950534961567
1093,1.46408936023249
1094,0.84635079825748
1095,1.27939031860664
1096,0.990519583292066
1097,1.02267654348321
1098,1.39661341204171
1099,1.6339107908296
1100,0.428195745216796
1101,0.232175384638881
1102,-0.884950785422556
1103,2.0197040513606
1104,1.91679000597226
1105,2.29992665114571
1106,2.10474709992833
1107,4.31565817985844
1108,4.38790737562495
1109,3.63635480126107
1110,3.56340133072575
1111,2.59252093316218
1112,4.9150384445724
1113,3.4392122491395
1114,3.36059661847775
1115,4.38855927556558
1116,4.61371530252702
1117,5.12780356585992
1118,4.66835193612269
1119,5.08226544392295
1120,4.74393501069201
1121,3.0868005030732
1122,2.61413646754104
1123,1.52319148026974
1124,2.89026458950786
1125,3.33051712726016
1126,3.32453925449399
1127,2.79316162943229
1128,2.09669863421375
1129,1.53318124796475
1130,1.33490738333927
1131,0.733778890370104
1132,1.47145026597377
1133,0.747158828856848
1134,0.285279703024323
1135,0.553206169489603
1136,0.680947277810367
1137,0.444643349899137
1138,-0.769152305967101
1139,0.121530184676601
1140,-1.33374267122707
1141,-1.53374623828042
1142,-2.02344236607485
1143,-2.93652376558591
1144,-3.4711896545673
1145,-3.99709509014506
1146,-4.9389202135328
1147,-4.44935388458255
1148,-5.00236748436368
1149,-3.89345478103308
1150,-4.18168168988793
1151,-3.88134338214594
1152,-1.85350465151926
1153,-1.92283451826096
1154,-1.87557735059713
1155,-0.700438999416608
1156,-0.580918821964293
1157,-0.151716313859593
1158,0.716870199266991
1159,0.267519226171778
1160,1.90577429893805
1161,0.952876476207133
1162,1.80913283182453
1163,0.728050851233432
1164,1.19475063699946
1165,3.42467939292217
1166,2.99078493948244
1167,0.174483872850077
1168,-1.38288272410137
1169,-0.499938154070189
1170,0.641093077905222
1171,-0.012748483417049
1172,-0.599045743309178
1173,0.348572662844652
1174,1.60195811893902
1175,0.505395112457809
1176,1.27775434479752
1177,1.56475994613773
1178,2.67391083100928
1179,2.47329101053292
1180,1.74565519277926
1181,1.66730533963408
1182,-0.148362020340676
1183,1.48985052515588
1184,2.43012927947586
1185,-0.045080956766637
1186,-0.782146513446981
1187,0.203260717245318
1188,-0.672955253958627
1189,-0.859260238792499
1190,-1.70880718501564
1191,-1.47741151651278
1192,-0.902417104064633
1193,-1.07459957701256
1194,-1.08643183664633
1195,0.042744402651177
1196,-0.427489753179452
1197,-0.315931602801993
1198,0.020477485429937
1199,-0.951395391197673
1200,-1.3047767161984
1201,-0.827730331711772
1202,-0.674205852777527
1203,0.603705898213204
1204,-0.13706783693821
1205,0.636591774386988
1206,0.74416229543156
1207,-0.556873576040743
1208,0.81255505775934
1209,-0.727699984325932
1210,0.664341373267278
1211,2.48216754204469
1212,2.6097715575028
1213,3.10458355256159
1214,2.89156654434782
1215,0.786303041211471
1216,0.908122171024902
1217,0.014055105964631
1218,1.87973560071335
1219,0.526066766473937
1220,1.47997443037834
1221,1.62814445434654
1222,0.829051643392518
1223,1.46007897214557
1224,1.70495778660007
1225,0.759247274305189
1226,2.23825386695885
1227,2.14432970071339
1228,4.15013794683649
1229,3.79442201281488
1230,4.47467871837357
1231,3.85944529488603
1232,4.36567566596918
1233,2.72289894985207
1234,4.6920810243702
1235,5.19651133415777
1236,3.80589655049345
1237,4.03888300391949
1238,4.29733454170011
1239,3.24327914671319
1240,2.60998342038157
1241,3.76630705150696
1242,2.06209068835197
1243,1.3823622240386
1244,2.27430771323715
1245,2.65358606427522
1246,2.53505018350891
1247,3.18103850857304
1248,2.55238561337707
1249,2.34592898175427
1250,2.31253837667473
1251,1.58891024543006
1252,3.05697245709626
1253,2.3208572903258
1254,2.89506464891014
1255,3.80679868149982
1256,5.43426282245476
1257,6.40348992105489
1258,6.98363466679567
1259,4.61620276150511
1260,3.16021067522783
1261,3.09159180894497
1262,2.90440363845556
1263,3.54156363314382
1264,2.61208563008901
1265,1.84620812188264
1266,1.24922062134679
1267,2.77805169215567
1268,3.94458873355184
1269,4.67013362457885
1270,4.16708827081278
1271,3.9255145469874
1272,3.05210970641611
1273,3.27462746474926
1274,6.33712049842438
1275,4.96479545587039
1276,4.18276806200916
1277,3.14811763342803
1278,4.23112950430258
1279,4.50311608799983
1280,2.89749262749172
1281,2.95335509262455
1282,3.46655380081835
1283,4.78268908357076
1284,4.65061156820876
1285,3.75429550835071
1286,4.19156331260706
1287,3.97417783590709
1288,4.00102514082231
1289,4.14907874813453
1290,5.9608779581246
1291,6.04266143837382
1292,4.05511540341605
1293,4.34910776794138
1294,2.41250186418653
1295,1.7052094923712
1296,2.01860409174959
1297,5.05443934676087
1298,4.95982085719046
1299,4.44266038186581
1300,4.37471441746515
1301,3.8231711907124
1302,5.55522763145338
1303,5.91728298065476
1304,4.78096530671741
1305,3.08421230123401
1306,3.49391974482232
1307,3.37433313864909
1308,4.19957325329364
1309,3.28675454454728
1310,4.22882864042391
1311,3.49538979096387
1312,3.37773864785623
1313,1.81165913601846
1314,2.18262427084683
1315,1.73442100144488
1316,1.66079601033171
1317,2.87921751950083
1318,2.65033699653121
1319,1.87526974449161
1320,2.16594780511615
1321,1.34040911287505
1322,0.718028755340922
1323,0.752759759825285
1324,0.90401500763565
